pl_name,hostname,default_flag,sy_snum,sy_pnum,disc_year,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,sy_dist,sy_disterr1,sy_disterr2,releasedate
Kepler-327 d,Kepler-327,0,1,3,2014,Published Confirmed,0,13.97,3.824e-05,-3.826e-05,0.0,2.02,0.09,-0.1,0.0,0.18021264,0.00802928,-0.00892142,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,241.987,1.469,-1.469,2025-07-17
Kepler-329 b,Kepler-329,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.72,0.086,-0.124,0.0,0.15344812,0.00767241,-0.01106254,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4156.0,83.0,-83.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,439.719,7.18,-6.956,2018-09-06
Kepler-329 c,Kepler-329,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.676,0.13,-0.159,0.0,0.23873673,0.01159782,-0.01418503,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4156.0,83.0,-83.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,439.719,7.18,-6.956,2018-09-06
Kepler-33 b,Kepler-33,0,1,5,2011,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.807,0.101,-0.089,0.0,0.16120974,0.00901062,-0.00794005,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5947.0,119.0,-119.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1209.16,22.195,-22.195,2018-09-06
Kepler-33 c,Kepler-33,0,1,5,2011,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.755,0.141,-0.125,0.0,0.24578464,0.01257918,-0.01115175,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5947.0,119.0,-119.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1209.16,22.195,-22.195,2018-09-06
Kepler-330 b,Kepler-330,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.325,0.097,-0.075,0.0,0.11820858,0.00865376,-0.00669105,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5028.0,101.0,-101.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,717.527,14.067,-13.546,2018-09-06
Kepler-330 c,Kepler-330,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.141,0.113,-0.126,0.0,0.19100723,0.01008118,-0.01124097,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5028.0,101.0,-101.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,717.527,14.067,-13.546,2018-09-06
Kepler-331 b,Kepler-331,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.504,0.23,-0.194,0.0,0.22339192,0.02051923,-0.01730752,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4347.0,152.0,-152.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,580.119,12.249,-12.249,2018-09-06
Kepler-331 c,Kepler-331,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.721,0.248,-0.224,0.0,0.24275136,0.02212508,-0.01998394,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4347.0,152.0,-152.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,580.119,12.249,-12.249,2018-09-06
Kepler-331 d,Kepler-331,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.453,0.233,-0.247,0.0,0.218842,0.02078687,-0.02203586,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4347.0,152.0,-152.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,580.119,12.249,-12.249,2018-09-06
Kepler-332 b,Kepler-332,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.166,0.064,-0.058,0.0,0.10402355,0.0057097,-0.00517441,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4955.0,99.0,-99.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,344.19,1.817,-1.799,2018-09-06
Kepler-332 c,Kepler-332,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.0,0.071,-0.048,0.0,0.08921402,0.0063342,-0.00428227,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4955.0,99.0,-99.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,344.19,1.817,-1.799,2018-09-06
Kepler-332 d,Kepler-332,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.11,0.073,-0.061,0.0,0.09902757,0.00651262,-0.00544206,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4955.0,99.0,-99.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,344.19,1.817,-1.799,2018-09-06
Kepler-334 b,Kepler-334,0,1,3,2014,Published Confirmed,0,5.47033694,3.824e-05,-3.826e-05,0.0,1.026,0.036,-0.036,0.0,0.09153375,0.00321171,-0.00321171,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,426.59,4.496,-4.405,2024-02-21
Kepler-334 b,Kepler-334,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.059,0.06,-0.047,0.0,0.09447765,0.00535284,-0.00419306,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5866.0,117.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,426.59,4.496,-4.405,2018-09-06
Kepler-334 c,Kepler-334,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.371,0.072,-0.059,0.0,0.12231243,0.00642341,-0.00526363,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5866.0,117.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,426.59,4.496,-4.405,2018-09-06
Kepler-334 c,Kepler-334,0,1,3,2014,Published Confirmed,0,12.75802811,3.824e-05,-3.826e-05,0.0,1.374,0.043,-0.043,0.0,0.12258028,0.00383621,-0.00383621,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,426.59,4.496,-4.405,2024-02-21
Kepler-334 d,Kepler-334,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.459,0.191,-0.168,0.0,0.13016326,0.01703988,-0.01498796,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5866.0,117.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,426.59,4.496,-4.405,2018-09-06
Kepler-334 d,Kepler-334,0,1,3,2014,Published Confirmed,0,25.09852783,3.824e-05,-3.826e-05,0.0,1.394,0.053,-0.053,0.0,0.12436456,0.00472835,-0.00472835,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,426.59,4.496,-4.405,2024-02-21
Kepler-335 b,Kepler-335,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,3.089,0.386,-0.21,0.0,0.27558212,0.03443661,-0.01873495,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6000.0,120.0,-120.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1278.97,28.805,-28.805,2018-09-06
Kepler-335 c,Kepler-335,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.664,0.156,-0.176,0.0,0.23766616,0.01391739,-0.01570167,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6000.0,120.0,-120.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1278.97,28.805,-28.805,2018-09-06
Kepler-337 b,Kepler-337,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.726,0.282,-0.122,0.0,0.15398341,0.02515835,-0.01088411,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5634.0,113.0,-113.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,677.975,9.421,-9.171,2018-09-06
Kepler-337 c,Kepler-337,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.34,0.305,-0.209,0.0,0.20876082,0.02721028,-0.01864573,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5634.0,113.0,-113.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,677.975,9.421,-9.171,2018-09-06
Kepler-338 b,Kepler-338,0,1,4,2014,Published Confirmed,0,13.72707449,3.824e-05,-3.826e-05,0.0,2.492,0.081,-0.081,0.0,0.22232173,0.00722635,-0.00722635,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,552.798,6.803,-6.643,2024-02-21
Kepler-338 b,Kepler-338,0,1,4,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.496,0.131,-0.108,0.0,0.22267821,0.01168704,-0.00963511,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5898.0,118.0,-118.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,552.798,6.803,-6.643,2018-09-06
Kepler-338 c,Kepler-338,0,1,4,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.406,0.121,-0.107,0.0,0.21464894,0.0107949,-0.0095459,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5898.0,118.0,-118.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,552.798,6.803,-6.643,2018-09-06
Kepler-338 c,Kepler-338,0,1,4,2014,Published Confirmed,0,24.3111399,3.824e-05,-3.826e-05,0.0,2.394,0.084,-0.084,0.0,0.21357874,0.00749399,-0.00749399,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,552.798,6.803,-6.643,2024-02-21
Kepler-338 d,Kepler-338,0,1,4,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.731,0.145,-0.12,0.0,0.2436435,0.01293603,-0.01070568,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5898.0,118.0,-118.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,552.798,6.803,-6.643,2018-09-06
Kepler-338 d,Kepler-338,0,1,4,2014,Published Confirmed,0,44.4301361,3.824e-05,-3.826e-05,0.0,2.829,0.311,-0.311,0.0,0.25238691,0.02774561,-0.02774561,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,552.798,6.803,-6.643,2024-02-21
Kepler-338 e,Kepler-338,0,1,4,2014,Published Confirmed,0,9.34144548,3.824e-05,-3.826e-05,0.0,1.767,0.268,-0.268,0.0,0.15764145,0.0239094,-0.0239094,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,552.798,6.803,-6.643,2024-02-21
Kepler-338 e,Kepler-338,0,1,4,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.634,0.076,-0.098,0.0,0.14577572,0.00678027,-0.00874297,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5898.0,118.0,-118.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,552.798,6.803,-6.643,2018-09-06
Kepler-339 b,Kepler-339,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.328,0.062,-0.096,0.0,0.11847622,0.00553127,-0.00856455,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5446.0,109.0,-109.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,616.637,9.3395,-9.3395,2018-09-06
Kepler-339 c,Kepler-339,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.054,0.074,-0.063,0.0,0.09403158,0.00660184,-0.00562048,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5446.0,109.0,-109.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,616.637,9.3395,-9.3395,2018-09-06
Kepler-339 d,Kepler-339,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.07,0.068,-0.078,0.0,0.09545901,0.00606655,-0.00695869,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5446.0,109.0,-109.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,616.637,9.3395,-9.3395,2018-09-06
Kepler-340 b,Kepler-340,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.259,0.198,-0.165,0.0,0.20153448,0.01766438,-0.01472031,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6620.0,132.0,-132.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,808.762,19.911,-18.993,2018-09-06
Kepler-340 c,Kepler-340,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,3.055,0.197,-0.191,0.0,0.27254884,0.01757516,-0.01703988,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6620.0,132.0,-132.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,808.762,19.911,-18.993,2018-09-06
Kepler-341 b,Kepler-341,0,1,4,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.287,0.102,-0.071,0.0,0.11481845,0.00909983,-0.0063342,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5722.0,114.0,-114.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1047.03,20.51,-19.76,2018-09-06
Kepler-341 c,Kepler-341,0,1,4,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.049,0.122,-0.099,0.0,0.18279954,0.01088411,-0.00883219,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5722.0,114.0,-114.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1047.03,20.51,-19.76,2018-09-06
Kepler-341 d,Kepler-341,0,1,4,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.228,0.667,-0.125,0.0,0.19876885,0.05950575,-0.01115175,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5722.0,114.0,-114.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1047.03,20.51,-19.76,2018-09-06
Kepler-341 e,Kepler-341,0,1,4,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.217,0.128,-0.131,0.0,0.19778749,0.0114194,-0.01168704,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5722.0,114.0,-114.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1047.03,20.51,-19.76,2018-09-06
Kepler-342 d,Kepler-342,0,1,4,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.833,0.13,-0.189,0.0,0.25274333,0.01159782,-0.01686145,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6272.0,125.0,-125.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,781.611,9.729,-9.498,2018-09-06
Kepler-342 e,Kepler-342,0,1,4,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.191,0.056,-0.237,0.0,0.1062539,0.00499599,-0.02114372,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6272.0,125.0,-125.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,781.611,9.729,-9.498,2018-09-06
Kepler-343 b,Kepler-343,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.944,0.337,-0.112,0.0,0.17343206,0.03006513,-0.00999197,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5781.0,116.0,-116.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,927.193,18.808,-18.808,2018-09-06
Kepler-344 b,Kepler-344,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.364,0.137,-0.172,0.0,0.21090195,0.01222232,-0.01534481,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5459.0,109.0,-109.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1002.94,29.7325,-29.7325,2018-09-06
Kepler-344 c,Kepler-344,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.657,0.188,-0.16,0.0,0.23704166,0.01677224,-0.01427424,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5459.0,109.0,-109.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1002.94,29.7325,-29.7325,2018-09-06
Kepler-345 b,Kepler-345,0,1,2,2014,Published Confirmed,0,7.42,3.824e-05,-3.826e-05,0.0,1.08,0.076,-0.076,0.0,0.09635131,0.00678028,-0.00678028,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4722.0,118.0,-118.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,586.531,7.6555,-7.526,2024-06-10
Kepler-345 c,Kepler-345,0,1,2,2014,Published Confirmed,0,9.39,3.824e-05,-3.826e-05,0.0,2.03,0.13,-0.13,0.0,0.18110478,0.01159784,-0.01159784,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4722.0,118.0,-118.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,586.531,7.6555,-7.526,2024-06-10
Kepler-346 b,Kepler-346,0,1,2,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,6.51112385,1.051e-05,-1.051e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5543.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.15256,0.0233,-0.02263,0.0,984.105,26.765,-25.411,2018-09-25
Kepler-346 b,Kepler-346,0,1,2,2014,Published Confirmed,0,6.511104,2.06e-06,-2.06e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5543.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.15256,0.0233,-0.02263,0.0,984.105,26.765,-25.411,2016-07-28
Kepler-346 b,Kepler-346,0,1,2,2014,Published Confirmed,0,6.5111208568,1.04767e-05,-1.04767e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5543.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.15256,0.0233,-0.02263,0.0,984.105,26.765,-25.411,2019-04-18
Kepler-346 c,Kepler-346,0,1,2,2014,Published Confirmed,0,23.8516499404,5.44782e-05,-5.44782e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5543.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.15256,0.0233,-0.02263,0.0,984.105,26.765,-25.411,2019-04-18
Kepler-346 c,Kepler-346,0,1,2,2014,Published Confirmed,0,23.85161614,3.01e-06,-3.01e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5543.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.15256,0.0233,-0.02263,0.0,984.105,26.765,-25.411,2016-07-28
Kepler-346 c,Kepler-346,0,1,2,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,23.85163321,6.821e-05,-6.821e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5543.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.15256,0.0233,-0.02263,0.0,984.105,26.765,-25.411,2018-09-25
Kepler-347 b,Kepler-347,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.929,0.316,-0.273,0.0,0.26130788,0.02819163,-0.02435543,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5704.0,114.0,-114.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1298.88,28.87,-27.66,2018-09-06
Kepler-348 b,Kepler-348,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.581,0.341,-0.096,0.0,0.14104737,0.03042198,-0.00856455,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6421.0,128.0,-128.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,570.783,8.034,-7.818,2018-09-06
Kepler-348 c,Kepler-348,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.091,0.08,-0.062,0.0,0.0973325,0.00713712,-0.00553127,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6421.0,128.0,-128.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,570.783,8.034,-7.818,2018-09-06
